id,user_id,name,title,hospital,department,expertise_areas_full,bio_full,avatar_url,is_featured,sort_order,contact_info,created_at,updated_at,expertise_areas,bio
a71cebfb-15e5-4688-a84d-ac574caefdab,,吕伟明,"主任医师, 教授, 博士生导师",中山大学附属第一医院,甲状腺外科,"甲状腺疾病诊疗, 乳腺疾病诊疗, 甲状腺癌早期发现和诊断, 乳腺癌早期发现和诊断, 甲状腺癌根治术, 甲状腺癌中央组淋巴结清扫, 乳腺癌根治手术, 乳腺癌保乳手术, 乳腺癌保乳整形手术, 乳腺癌化疗, 乳腺癌内分泌治疗, 乳腺癌生物治疗",该医生1987年毕业于中山医科大学，获外科学学士学位并留院工作，1995年获外科学博士学位。1998年晋升为副教授、副主任医师、硕士研究生导师，2007年晋升为教授、主任医师、博士研究生导师。曾于2000年和2003年到欧洲医疗中心进修学习，2007年到美国各大医疗中心访问交流。2005年至2016年担任中山一院大外科行政副主任、手术室主任，2017年1月起任中山大学附属第一医院甲状腺乳腺外科主任。主持和参与国家级、省部级科研基金十余项，发表论文50余篇，参编专著7部，包括《甲状腺外科学》、《普通外科学》等，并参与编译《卢瑟福血管外科学》等多部国外论著。担任中国抗癌协会康复会乳甲分会副主任委员、中国医疗保健国际交流促进会临床实用技术分会常委、中国整形美容协会精准与数字医学分会乳房整形专业委员会常委、中国研究型医院学会甲状腺疾病专业委员会委员、中国研究型医院学会乳腺专业委员会委员、中国医学装备协会甲状腺分会委员、广东省抗癌协会甲状腺分会副主任委员、广东省医师协会神经监测学组副主任委员、广东省医师协会甲状腺分会常委、广东省临床医学学会甲状腺分会常委、广东省医师协会乳腺病分会委员等社会职务。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/084459.jpg?itok=bI92KKst,TRUE,0,,,,甲状腺和乳腺疾病诊疗，尤其擅长甲状腺癌和乳腺癌手术,中山医科大学外科学博士，现任中山大学附属第一医院甲状腺乳腺外科主任、主任医师、教授、博士生导师。曾赴欧美进修，担任多项国家级和省级学术职务，主持参与科研基金十余项，发表论文50余篇，参编专著多部。
84d5a60c-88bb-4b92-b097-3c81dbef8c57,,李松奇,主任医师,中山大学附属第一医院,甲状腺外科,"甲状腺疾病外科治疗, 乳腺疾病外科治疗",该医生于1989年毕业于中山医科大学医学系，1998年获中山医科大学附属第一医院外科学博士学位并留院工作至今。2001年曾赴香港大学玛丽医院外科进修，2005年至2006年在芬兰坦佩雷大学医院进修。承担多项国家和省市科学基金项目，开展和参与多项甲状腺乳腺外科临床试验研究，研究成果获得中华医学奖三等奖和广东省科技进步二等奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/112729.jpg?itok=HRqFjUtY,TRUE,0,,,,甲状腺、乳腺疾病外科治疗,中山医科大学医学系毕业，获中山医科大学附属第一医院外科学博士学位并留院工作至今。曾赴香港大学玛丽医院和芬兰坦佩雷大学医院进修。承担多项科研基金项目，研究成果获中华医学奖三等奖和广东省科技进步二等奖。
c132f3ef-8b26-43af-a6ab-96dc375b7bdf,,林维浩,副主任医师,中山大学附属第一医院,甲状腺外科,"乳腺疾病诊治, 甲状腺疾病诊治, 甲状旁腺疾病诊治, 甲状腺良恶性疾病诊治及手术治疗, 甲状旁腺良恶性疾病诊治及手术治疗, 乳腺良恶性疾病诊治及手术治疗, 乳腺癌化疗、靶向和内分泌综合性治疗, 乳腺癌侵袭转移机制及治疗, 甲状腺恶性肿瘤外科治疗",该医生于2011年9月至2014年6月在中山大学附属第一医院攻读硕士学位，自2005年9月起在中山大学附属第一医院甲状腺乳腺外科工作，先后担任主治医师、副主任医师。已发表学术论文20余篇，部分发表于国内核心期刊及国外医学杂志，并被SCI收录。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/115210.jpg?itok=-VxB9nzJ,TRUE,0,,,,乳腺、甲状腺及甲状旁腺疾病诊治与手术治疗,中山大学附属第一医院硕士，自2005年起在该院甲状腺乳腺外科工作，历任主治医师、副主任医师，发表论文20余篇，部分被SCI收录。
75ee0133-15ac-4175-8b77-b6d8e43b23de,,林小红,副主任医师,中山大学附属第一医院,甲状腺外科,"甲状腺良恶性疾病治疗, 乳腺良恶性疾病治疗, 乳腺癌手术, 化疗, 内分泌治疗, 靶向治疗, 甲亢治疗, 甲状旁腺功能亢进治疗, 急慢性甲状腺炎治疗, 乳腺炎治疗, 乳腺增生症治疗, 间充质干细胞调控乳腺癌的发生发展机理相关研究",该医生于2000年至2005年在汕头大学攻读临床医学学士学位，2005年至2008年在汕头大学攻读外科学硕士学位。2008年至2014年在汕头大学医学院第一附属医院烧伤整形科担任医师、主治医师。2014年至2021年在中山大学附属第一医院东院甲乳外科担任医师、主治医师。2022年至今在中山大学附属第一医院东院甲乳外科担任副主任医师。2021年获得“甲状腺微创消融”国家级专项能力培训合格证书，主持一项省部级科研项目，参与省自然科研项目两项及国自然科研项目一项，发表SCI论文十余篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-07/%E4%B8%9C%E9%99%A2%E7%94%B2%E4%B9%B3%E5%A4%96%E7%A7%91%20%E6%9E%97%E5%B0%8F%E7%BA%A2%20%E5%89%AF%E9%AB%98.jpg?itok=5765dr6S,TRUE,0,,,,甲状腺、乳腺良恶性疾病综合治疗,汕头大学临床医学学士、外科学硕士，现任中山大学附属第一医院东院甲乳外科副主任医师。曾任职于汕头大学医学院第一附属医院烧伤整形科。主持省部级科研项目一项，参与多项国家级及省级科研项目，发表SCI论文十余篇，并获得甲状腺微创消融国家级专项能力培训合格证书。
83f9c0cd-cc33-4773-bacf-61d3e3f6a76c,,单臻,副主任医师,中山大学附属第一医院,甲状腺外科,"甲状腺疾病规范化诊疗, 乳腺疾病规范化诊疗, 甲状腺肿瘤治疗, 乳腺疾病微创手术治疗, 乳腺肿瘤外科治疗, 乳腺良性疾病外科治疗",该医生毕业于中山大学临床医学（七年制）专业，获得中山大学附属第一医院甲状腺乳腺外科博士学位，并在美国RUSH医学中心完成博士后研究。科研方面，曾获得国家自然科学基金、广州市“珠江新星”、中山大学附属第一医院“柯麟新星”等多项人才项目资助。社会任职方面，担任广东省健康管理学会干细胞与再生医学专业委员会常务委员。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/%E7%94%B2%E4%B9%B3%E5%A4%96%E7%A7%91-%E5%8D%95%E8%87%BB-%E5%89%AF%E4%B8%BB%E4%BB%BB%E5%8C%BB%E5%B8%88_0.jpg?itok=FW0pcOSB,TRUE,0,,,,甲状腺、乳腺疾病规范化诊疗与微创手术,中山大学临床医学博士，美国RUSH医学中心博士后，获得国家自然科学基金等多项科研资助，现任广东省健康管理学会干细胞与再生医学专业委员会常务委员。
5a209089-69f9-4314-93cd-28a85484e312,,吴壮宏,"副主任医师, 副教授",中山大学附属第一医院,甲状腺外科,"乳腺癌早期诊断和精准治疗, 乳腺癌根治术, 保乳手术, 保腋窝手术, 乳房重建手术, 乳腺癌术后化疗, 乳腺癌术后内分泌治疗, 乳腺癌术后靶向治疗, 乳腺癌术后免疫治疗, 甲状腺良恶性肿瘤治疗, 甲状腺癌根治术, 颈部中央区淋巴结清扫, 侧颈区淋巴结清扫, 甲状腺术后内分泌治疗",该医生1983年毕业于中山医科大学医学系，获学士学位，同年留院一直在乳腺甲状腺外科工作至今，历任住院医师、主治医师，1998年晋升为副主任医师、副教授，2000-2014年担任乳腺甲状腺外科行政副主任。经常参加国内外关于乳腺癌和甲状腺疾病临床治疗的学术交流。担任广东省医学会乳腺病分会常务委员、广东省医师协会乳腺专科医师分会常务委员、广东省抗癌协会乳腺癌专业委员会委员、广州市抗癌协会乳腺癌专业委员会副主任委员。研究方向包括乳腺癌保乳手术和前哨淋巴结活检、甲状腺癌的早期诊断和治疗。参编《门诊外科疾病的诊断与治疗》、《甲状腺外科》、《血管外科手术图谱》等专著，在各级医学杂志发表学术论文30余篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2023-03/%E7%94%B2%E7%8A%B6%E8%85%BA%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91%20%E5%90%B4%E5%A3%AE%E5%AE%8F%20%E5%89%AF%E9%AB%98.jpg?itok=G0gxIOnp,TRUE,0,,,,乳腺癌和甲状腺癌的诊断与手术治疗,1983年毕业于中山医科大学医学系，获学士学位，一直在乳腺甲状腺外科工作，历任住院医师、主治医师，1998年晋升为副主任医师、副教授，2000-2014年担任乳腺甲状腺外科行政副主任。担任多个省级医学会委员，参编多部专著，发表学术论文30余篇。
1a01a065-e489-407a-b78e-2e6a7b5eafcd,,徐向东,副主任医师,中山大学附属第一医院,甲状腺外科,"乳腺疾病诊治, 甲状腺疾病诊治, 乳腺癌诊断治疗, 乳腺癌手术治疗, 乳腺癌化疗, 乳腺癌内分泌治疗, 乳腺癌靶向治疗, 甲状腺疾病外科治疗, 甲状旁腺疾病外科治疗",该医生本科毕业后一直在大学附属医院从事普外临床工作，博士毕业后在中山大学附属第一医院从事乳腺、甲状腺疾病的临床教学及科研工作。发表论文20余篇，其中6篇为SCI收录，出版专著《周围血管介入治疗》和《血管外科手术图谱》。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/115743.jpg?itok=xH-z0Lod,TRUE,0,,,,乳腺、甲状腺疾病诊治及乳腺癌综合治疗,本科毕业后在大学附属医院从事普外临床工作，博士后在中山大学附属第一医院从事乳腺、甲状腺疾病的临床教学及科研工作，发表论文20余篇（含6篇SCI），出版两部血管外科专著。
12d3e16c-d9eb-44d3-ba36-75f9b05cc08a,,朱易凡,副主任医师,中山大学附属第一医院,甲状腺外科,"甲状腺疾病规范化和个体化综合治疗, 乳腺疾病规范化和个体化综合治疗, 甲状腺和乳腺疾病各类手术, 乳腺癌标准化淋巴清扫及术后综合治疗, 甲状腺癌全切除术, 颈部淋巴结清扫术, 喉返神经暴露及甲状旁腺组织保护, 甲状腺癌碘131治疗及甲状腺素治疗指导, 甲状旁腺疾病研究, 原发性甲状旁腺功能亢进手术治疗, 继发性甲状旁腺功能亢进手术治疗",该医生1990年至1995年在中山医科大学临床医学系获得学士学位，2000年至2005年在中山大学中山大学附属第一医院外科获得博士学位。1995年7月至1999年12月在中山医科大学附属第一医院担任住院医师，2000年1月至2007年12月在中山大学附属第一医院担任主治医师，2007年12月至今在中山大学附属第一医院担任副主任医师，2010年3月至2012年2月在美国安德森癌症中心分子与细胞肿瘤学系担任访问学者。社会兼职包括中国医师协会外科医师分会甲状腺外科医师委员会（CTA）青年委员、广东省药学会互联网医疗项目组副组长、广东省胸部肿瘤防治研究会乳腺癌专业委员会常务委员、广东省抗癌协会乳腺癌分会华南乳腺癌临床研究协作组（SCBCG）成员、中华实验外科杂志评审专家。学术成果方面，作为第一作者或共同第一作者发表SCI论文2篇，作为通讯作者发表论文10篇，作为第二作者发表SCI论文2篇。曾获2008年广东省大中专学生志愿者暑期“三下乡”社会实践活动先进个人、2012年中山大学优秀临床带教老师、2012年中山大学附属第一医院优秀教师、2014-2015年度中山大学附属第一医院优秀教师等荣誉。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-09/%E7%94%B2%E7%8A%B6%E8%85%BA%E5%A4%96%E7%A7%91_%E6%9C%B1%E6%98%93%E5%87%A1.jpg?itok=6Tg7PkzT,TRUE,0,,,,甲状腺和乳腺疾病外科治疗,中山医科大学临床医学学士，中山大学外科博士，现任中山大学附属第一医院副主任医师，曾在美国安德森癌症中心访问学习。担任中国医师协会甲状腺外科医师委员会青年委员等社会兼职，发表多篇SCI论文，获中山大学优秀临床带教老师等荣誉。
cf7b9f28-46b5-48b7-9f18-5262acd74445,,张展强,副主任医师,中山大学附属第一医院,甲状腺外科,"甲状腺疾病诊治, 乳腺疾病诊治, 甲状腺良恶性肿瘤诊治, 甲状旁腺良恶性肿瘤诊治, 甲状腺癌根治术, 中央区淋巴结清扫术, 侧颈区淋巴结清扫术, 腔镜甲状腺手术, 复发性疑难病例术前精准评估, 复发性疑难病例综合治疗",该医生2006年本科毕业后一直在中山大学附属第一医院从事普外科工作。社会任职包括广东省医疗行业协会乳腺病整形修复管理分会委员、广东省抗癌协会甲状腺青年委员会委员、广东省器官医学与技术学会甲状腺多学科诊疗专委会委员。主要研究方向为甲状腺肿瘤精准治疗及复发转移机制研究，作为主要参与人参加国家自然科学基金（面上项目）两项，目前发表SCI及核心论文十余篇。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2024-05/%E5%BC%A0%E5%B1%95%E5%BC%BA%E7%94%B2%E7%8A%B6%E8%85%BA%E5%A4%96%E7%A7%91%E5%89%AF%E9%AB%98.jpg?itok=eDUZe808,TRUE,0,,,,甲状腺、乳腺疾病诊治及甲状腺癌手术,2006年本科毕业后一直在中山大学附属第一医院从事普外科工作，担任多个省级专业委员会委员，主要研究方向为甲状腺肿瘤精准治疗及复发转移机制研究，参与国家自然科学基金项目两项，发表SCI及核心论文十余篇。
bdb11626-a741-4d63-8780-4be310328cc1,,林颖,"主任医师, 博士生导师",中山大学附属第一医院,乳腺外科,"乳腺癌等恶性肿瘤的手术治疗, 乳房重建手术, 乳腺癌的化疗、靶向和内分泌等综合性治疗, 乳腺各类良性疾病的诊治",该医生于1993年至2000年在中山医科大学临床医学系七年制硕士班（外科学专业）学习，2000年至2004年在中山大学附属第一医院获得外科博士学位。曾于2001年至2003年在美国Emory大学、2016年在美国MD Anderson癌症中心担任访问学者。工作经历方面，自2004年起在中山大学附属第一医院工作，历任血管甲乳外科讲师、副主任医师，2013年起担任乳腺甲状腺外科主任医师，2014年至2022年任乳腺甲状腺外科行政副主任，2017年起担任博士生导师，2022年起任乳腺外科主任。社会兼职包括中国医师协会肿瘤医师分会委员、中国临床肿瘤学会（CSCO）乳腺癌专家委员会委员、广东省健康管理学会乳腺病专业委员会主任委员等。学术成果方面，在《Mol Cancer》、《Cancer Res》、《中华医学杂志》等专业期刊发表论文100余篇，参编《现代乳腺外科学》、《外科学》等多部专著。曾获2021年全国教材建设奖一等奖、2020年广东省动物科学技术奖一等奖，并多次获得医院优秀中层干部、优秀硕士研究生导师等荣誉。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-05/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91%20%E6%9E%97%E9%A2%96%20%E6%AD%A3%E9%AB%98.jpg?itok=-rHs7PHk,TRUE,0,,,,乳腺癌综合治疗与乳房重建手术,中山医科大学硕士、中山大学附属第一医院外科博士，曾在美国Emory大学和MD Anderson癌症中心访问学习。现任中山大学附属第一医院乳腺外科主任、主任医师、博士生导师。担任中国临床肿瘤学会乳腺癌专家委员会委员、广东省健康管理学会乳腺病专业委员会主任委员等社会职务。发表学术论文100余篇，参编多部专著，曾获全国教材建设奖一等奖等荣誉。
6a1a5601-ace2-4b25-a6a7-0cc00bdd22df,,王深明,"主任医师, 教授",中山大学附属第一医院,乳腺外科,"周围血管疾病, 甲状腺疾病, 乳腺疾病, 胸腹主动脉瘤, 颈动脉体瘤, 颈动脉闭塞或狭窄, 下肢动脉急慢性缺血, 血栓闭塞性脉管炎, 下肢深静脉瓣膜和交通静脉功能不全, 浅静脉曲张, 深静脉血栓形成, 动静脉瘘, 各类血管瘤, 先天性静脉畸形, 甲状旁腺疾病, 乳腺癌, 乳腺纤维囊性增生病",该医生在血管外科领域有深入研究，曾参与《甲状腺癌的临床诊断和治疗的系列研究》项目，获得广东省科技进步三等奖和广东省医药卫生科技进步三等奖。发表多篇学术论文，包括在Chinese Medical Journal、中华外科杂志、中国实用外科杂志、Asian J Surg等期刊上发表的关于下肢深静脉瓣膜功能不全、原发性静脉返流性疾病、主动脉肠瘘、雌激素受体与Graves病相关性的研究。主编《甲状腺外科》专著，由人民卫生出版社于2002年出版。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/%E7%8E%8B%E6%B7%B1%E6%98%8E.jpg?itok=91C8-52V,TRUE,0,,,,周围血管疾病、甲状腺疾病、乳腺疾病,该医生在血管外科领域有丰富临床经验，参与甲状腺癌研究获广东省科技进步三等奖，发表多篇SCI及核心期刊论文，主编《甲状腺外科》专著，专注于下肢静脉疾病、甲状腺疾病及血管瘤等诊疗。
34527d52-976f-4c9f-b092-d1727130207e,,张赟建,主任医师,中山大学附属第一医院,乳腺外科,"各类乳腺疑难病症诊治, 乳腺外科手术, 保乳整形, 乳房重建修复整形, 腔镜下辅助乳腺癌手术, 乳腺微创治疗, 乳管镜检查, 甲状腺及甲状旁腺常见病诊治, 甲状腺及甲状旁腺手术",该医生于2000年至2005年在中山大学中山医学院完成临床医学五年制学习，2005年至2010年在中山大学攻读外科学硕博连读研究生。2010年至2014年在中山大学附属第一医院血管甲状腺乳腺外科工作，2014年至今在中山大学附属第一医院甲状腺乳腺外科任职，2016年曾作为访问学者赴瑞典Karolinska医学院交流。社会兼职方面，担任中国抗衰老促进会肿瘤营养专业委员会常委、广东省健康管理学会肿瘤防治专业委员会常委、广东省健康管理学会乳腺病学专业委员会秘书长、广东省抗癌协会乳腺癌专业委员会委员、广东省整形美容协会整形美容外科分会委员、广东省医师协会乳腺专科医师分会外科学手术学组委员，同时是美国外科学医师协会会员，并担任NPG、Wiley、AME、SAGE等系列SCI刊物审稿人。学术成果方面，发表中英文论文30余篇，其中以第一作者和通讯作者在Clin Cancer Res、Phytotherapy Res、Front Pharmacol等SCI期刊发表论文11篇，主编参编参译专著6本，以第一完成人获国家级专利两项，目前主持和参加国家自然科学基金、广东省自然科学基金等科研项目10余项，并多次在科普大赛和手术视频比赛中获奖。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-05/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91%20%E5%BC%A0%E8%B5%9F%E5%BB%BA%20%E5%89%AF%E9%AB%98.jpg?itok=dAwjbEYr,TRUE,0,,,,乳腺疾病诊治与外科手术，甲状腺疾病治疗,中山大学外科学博士，现任中山大学附属第一医院甲状腺乳腺外科主任医师。曾赴瑞典Karolinska医学院访问学习，担任多个省级学会常委、秘书长及委员，发表SCI论文11篇，主持多项国家级和省级科研项目，并获国家级专利两项及多项科普和手术奖项。
85fc6b1f-a0e3-4bc7-93e2-fba36bb0f4a0,,匡夏颖,副主任医师,中山大学附属第一医院,乳腺外科,"乳腺癌等恶性肿瘤的手术治疗和综合治疗, 遗传性乳腺癌的诊断和治疗, 乳腺癌相关遗传咨询和生育评估, 高风险健康人群的风险评估和全程健康管理, 各类乳腺良性疾病的诊治, 乳腺肿物的微创手术",该医生2005年至2010年在武汉大学攻读临床医学本科，2010年至2015年在复旦大学攻读肿瘤学博士（硕博连读）。2015年至2018年在中山大学附属第一医院甲状腺乳腺外科担任住院医师，2019年至2022年在该院甲状腺乳腺外科担任主治医师，2023年至今在中山大学附属第一医院乳腺外科担任副主任医师。社会兼职方面，担任广东省临床医学学会泛家族遗传性肿瘤防控专业委员会成员、广东省预防医学会乳腺癌防治专业委员会委员、《中国普通外科杂志》编委。获奖情况包括：2018年代表医院获国家卫健委改善医疗服务案例中南赛区分主题冠军、总决赛银奖、全国十佳；2019年获乳腺肿瘤学科精英辩论赛全国总决赛亚军；2022年获第六届CSCO“35 under 35”优秀青年肿瘤医生称号；2022年获广东省科普讲解大赛一等奖及“广州市优秀科学使者”称号。科研方面，主持国家自然科学基金、广东省自然科学基金、广州市科技局基础研究基金等多个国家级和省部级项目，首设医院乳腺疾病与遗传门诊并入选“全国百家遗传咨询门诊”，以第一作者或通讯作者身份发表中英文论文十余篇，参编专著《早发性结直肠癌》和《临床遗传咨询》，撰写其中遗传性乳腺癌相关章节。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2023-08/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91%20%E5%8C%A1%E5%A4%8F%E9%A2%96%20%E5%89%AF%E9%AB%98%20%281%29.jpg?itok=MnkFh2vW,TRUE,0,,,,乳腺癌手术与综合治疗、遗传咨询,复旦大学肿瘤学博士，现任中山大学附属第一医院乳腺外科副主任医师。主持多项国家级和省部级科研项目，首设乳腺疾病与遗传门诊并入选“全国百家遗传咨询门诊”，发表中英文论文十余篇，参编专著两部。曾获CSCO“35 under 35”优秀青年肿瘤医生、广东省科普讲解大赛一等奖等荣誉，担任多个专业委员会委员和杂志编委。
7e63e16d-33ae-42ca-be27-949828170b0a,,邵楠,副主任医师,中山大学附属第一医院,乳腺外科,"乳腺癌保留乳房手术, 乳房假体和自体组织乳房再造术, 乳腺癌化疗、免疫治疗、靶向治疗和内分泌治疗, 乳腺癌家族史健康人群或患者随访管理",该医生于2013年获得中山大学临床医学博士学位，曾作为访问学者前往美国国家癌症中心进行乳腺癌流行病和基因组学研究。毕业后一直在中山大学附属第一医院乳腺外科从事医疗、教学和科研工作。担任广东省抗癌协会肿瘤整形外科专业委员会常务委员、广东省预防医学会乳腺癌防治专业委员会常务委员、广东省健康管理学会肿瘤防治专业委员会常务委员、广东省中医药学会乳腺病专业委员会委员、广东省健康管理学会乳房重建再造及美学专业委员会委员、广州抗癌协会乳腺癌专业委员会委员。在Int J Biol Sci、Cancer Manag Res、Cancer Cell Int、J Cell Mol Med、Technol Cancer Res Treat、World J Clin Cases、Cancer Lett、Gland Surg、Breast、Cancer Res、Breast Cancer Res Treat等杂志以第一/共同第一作者或通讯/共同通讯作者身份发表SCI论文二十余篇。主持国家自然科学基金1项、广东省自然科学基金1项、横向课题2项，并获中山大学附属第一医院基础外科学院“2018优秀教官”称号。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2022-05/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91%20%E9%82%B5%E6%A5%A0%20%E5%89%AF%E9%AB%98.jpg?itok=YffY9lPL,TRUE,0,,,,乳腺癌综合治疗、乳房重建与保乳手术,中山大学临床医学博士，现任中山大学附属第一医院乳腺外科副主任医师，曾赴美国国家癌症中心访问学习。担任多个省级抗癌协会常务委员，发表SCI论文二十余篇，主持国家及省级科研项目，获医院优秀教官称号。
73032931-b487-4e90-a906-6ab9a3ddc325,,史雅薇,副主任医师,中山大学附属第一医院,乳腺外科,"乳腺癌手术治疗, 乳腺癌综合治疗, 乳腺肿物微创手术, 乳腺良性疾病诊治, 乳腺癌发生发展及耐药分子机制研究, 乳腺癌综合治疗临床研究",该医生于2006年至2014年在中山大学中山医学院完成临床医学（八年制）学习并获得临床医学博士学位。2014年7月起在中山大学附属第一医院甲状腺乳腺外科工作，先后担任医师、主治医师，自2021年6月起任副主任医师。社会兼职方面，担任广东省医学会外科学分会青年委员。学术成果方面，在《J EXP & CLIN CANC RES》、《LIFE SCI》、《PHYTOTHER RES》、《BIOMED PHARMACOTHER》等专业期刊发表论文十余篇，并主持国家自然科学基金、省自然科学基金、省医学科学技术基金项目共3项。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/%E5%8F%B2%E9%9B%85%E8%96%87.jpg?itok=8Fdd-tty,TRUE,0,,,,乳腺癌手术及综合治疗、乳腺疾病诊治,中山大学临床医学博士，现任中山大学附属第一医院甲状腺乳腺外科副主任医师。从事乳腺外科临床工作多年，担任广东省医学会外科学分会青年委员，发表SCI论文十余篇，主持国家级及省级科研项目3项。
d7372175-2407-4553-9e14-7e992e29f511,,于亮,副主任医师,中山大学附属第一医院,乳腺外科,"各类乳腺疾病的诊断及综合治疗, 超声定位下乳腺肿物切除活检, 乳腺癌保乳及腋窝前哨淋巴结活检手术, 乳腺癌改良根治术, 乳腺癌肿瘤整形及假体重建技术",该医生于2000年至2005年在华中科技大学同济医学院攻读本科，2005年至2011年在中山大学完成硕博连读，期间于2009年至2011年在荷兰马斯特里赫特大学进行联合培养。自2011年7月起，在中山大学附属第一医院甲状腺乳腺外科工作，历任住院医师、主治医师至副主任医师。社会兼职方面，担任广东省医学会乳腺病学分会青年委员会副主任委员、广东省医师协会甲状腺专业分会青年组委员、中国研究型医院学会甲状腺专业委员会临床研究学组委员及中国研究型医院学会甲状旁腺专业委员会青年委员会委员。学术成果方面，截至2022年5月，已发表科研论文19篇，其中16篇被SCI收录，并主持国家自然科学基金1项。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2025-09/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91_%E4%BA%8E%E4%BA%AE12.jpg?itok=AGJtwmYh,TRUE,0,,,,乳腺疾病诊断与手术治疗,华中科技大学同济医学院本科，中山大学硕博连读，荷兰马斯特里赫特大学联合培养。现任中山大学附属第一医院甲状腺乳腺外科副主任医师，担任多个乳腺及甲状腺相关学会委员，发表SCI论文16篇，主持国家自然科学基金1项。
178fde4f-5946-4876-a53f-c192ad3993f3,,叶润仪,副主任医师,中山大学附属第一医院,乳腺外科,"乳腺癌手术治疗（保乳术、根治术、腔镜乳腺手术、机器人辅助乳腺手术）, 乳腺癌根治切除一期乳房再造, 乳腺肿物微创活检, 小切口巨大乳房肿物切除, 乳腺癌综合治疗（化疗、内分泌治疗、靶向治疗）, 乳腺结节诊治, 乳腺囊肿诊治, 乳腺增生诊治, 男性乳房发育手术治疗, 乳房整形手术（隆乳、缩乳、再造）",该医生2001年至2006年在中山大学中山医学院攻读临床医学本科，2006年至2011年在中山大学附属第一医院硕博连读，师从王深明教授。2011年7月入职中山大学附属第一医院工作至今，长期在临床一线，历任住院医师3年、主治医师9年，自2024年起担任副主任医师。研究方向为乳腺癌的内分泌治疗耐药的分子机制及乳腺癌综合治疗的相关临床研究。在《Oncogenesis》、《Clinical and translational medicine》、《Life Sciences》等国内外专业期刊发表论文近十篇。社会兼职为广东省健康管理学会乳腺病专业委员会委员。,https://www.fahsysu.org.cn/sites/1h.prod.sysucloud1.sysu.edu.cn/files/styles/focal_point_480/public/2024-05/%E4%B9%B3%E8%85%BA%E5%A4%96%E7%A7%91-%E5%8F%B6%E6%B6%A6%E4%BB%AA-%E5%89%AF%E9%AB%98.jpg?itok=MLSDzOj2,TRUE,0,,,,乳腺癌手术治疗与综合治疗、乳腺疾病诊治,中山大学临床医学本科，中山大学附属第一医院硕博连读，师从王深明教授。2011年起在中山大学附属第一医院工作，历任住院医师、主治医师，2024年起任副主任医师。研究方向为乳腺癌内分泌治疗耐药机制及综合治疗，发表论文近十篇，担任广东省健康管理学会乳腺病专业委员会委员。
